Coord_x,Coord_y,ISOS_z,ISOS_Size_x,ISOS_Size_y,COST_z,COST_Size_x,COST_Size_y,Cone_Type(L=1;M=2;S=3),,,,
240,117,28.81067363,13.11510948,14.19463298,57.70712247,8.348608371,8.998849264,1,,,,
241,55,29.90280882,6.042730638,8.312747085,65.37977114,8.790706167,11.1975216,3,,,,
241,256,29.17289775,5.348419207,9.222411574,52.05887249,6.961602856,10.90926265,3,,,,
242,19,28.06262238,6.304441788,7.788801324,55.46379855,6.671092986,7.956521381,1,,,,
242,62,26.45456873,7.379949403,9.557933515,53.9283238,5.374525271,8.186512266,1,,,,
242,72,26.31269039,7.411558144,8.690279651,54.55962867,7.596670123,9.608337342,1,,,,
242,85,28.19453367,6.842165343,10.20790421,52.45861431,7.359289389,9.039818475,1,,,,
242,95,27.92719102,8.21538615,9.748919558,55.81872036,8.388702772,9.642235831,1,,,,
242,147,28.01828217,6.947020083,7.869299917,52.288294,6.990076595,8.318203931,1,,,,
242,199,26.74506271,6.018139385,9.546682651,51.95009691,8.720518187,10.2709032,2,,,,
242,207,29.61058918,5.966849446,7.94732607,53.18016455,7.094574777,8.925579878,3,,,,
242,221,25.03166823,6.131475467,8.966591986,49.46444899,6.486958291,7.883169806,2,,,,
243,27,24.86201978,10.10854433,10.16849056,50.74105761,6.575131103,8.250156611,1,,,,
243,36,24.84168447,8.029178712,8.31699214,49.69924142,5.413249429,7.287617928,1,,,,
243,108,28.21567061,7.534033245,9.647354588,53.41647703,7.541676316,8.901238897,1,,,,
244,137,27.82437316,6.573920364,9.20630646,52.57682671,9.288924597,10.98658982,1,,,,
245,229,26.80739358,7.078098632,9.956167067,63.51507042,10.68448234,10.89923607,1,,,,
246,55,27.59775597,7.970373467,7.404882158,56.14359389,9.384024733,10.64591674,1,,,,
246,80,27.82583625,5.969671049,8.89329413,54.72980507,8.389451958,11.07984859,1,,,,
246,240,26.09518912,8.137707224,9.93727271,52.41127274,8.288764991,8.587455053,1,,,,
247,44,25.30079095,6.669106274,10.35502685,52.32351904,11.6332206,11.94484193,2,,,,
247,118,26.41081267,7.853569311,8.434948314,49.98275233,7.42241056,7.465538877,1,,,,
247,165,28.95825116,5.983544736,6.797910566,53.74769341,7.328258266,8.871737504,1,,,,
248,22,25.56129211,7.838107186,11.56283634,51.48354123,6.745657135,11.18827833,1,,,,
248,67,27.14188905,7.905604041,9.483724466,52.01516848,5.43579897,6.786630704,1,,,,
248,107,28.13943095,9.683919617,9.498352388,50.67071273,6.536242917,7.805745421,1,,,,
248,174,25.75434654,6.456689167,9.311069004,49.92488709,10.60459013,11.03306694,2,,,,
249,35,31.07767754,7.782517819,9.126342053,55.142413,14.89977646,15.13343225,3,,,,
249,99,27.41930904,8.094847328,9.688935501,51.39314726,7.144137163,8.677770426,2,,,,
249,145,30.05351804,5.635283222,7.322630052,63.65217916,8.771222724,7.90765934,2,,,,
249,256,26.71875154,12.12447794,11.54504389,52.56208037,10.69286103,8.858803738,1,,,,
250,182,26.31291766,9.722811288,16.89661592,52.83815398,6.078219511,7.618363867,1,,,,
250,195,24.96939173,6.251428672,7.325025298,49.87570151,9.565535091,8.045677962,1,,,,
250,204,25.78696139,8.081411688,9.467258144,52.27338074,7.429272043,7.33765054,2,,,,
251,134,28.78946487,10.39193208,10.09976398,54.68955588,8.809136536,9.406211398,1,,,,
251,219,25.07410199,7.575419645,9.888382981,50.0758474,10.04698591,15.06911846,1,,,,
251,232,25.74189288,11.2530678,11.78391088,51.23954067,19.98784946,9.583458135,1,,,,
252,60,28.06392061,7.1324004,8.854922122,49.41151957,8.194043946,8.917951246,2,,,,
252,82,28.71556026,6.092702432,8.400631072,57.07126913,7.02915966,7.984109239,1,,,,
253,27,26.10336707,11.09088244,10.66209933,51.28275108,11.02897134,13.02070594,1,,,,
253,38,29.05759005,9.57104358,18.02123263,52.66810378,7.77377972,11.4450103,1,,,,
253,73,28.55788665,5.628362329,9.462255788,54.37654639,7.221796556,10.30606041,1,,,,
253,114,27.29924186,6.103656826,10.89617834,54.57570182,6.758894139,9.878331321,1,,,,
254,124,25.94019013,6.625673446,8.173306057,49.34160969,7.324138502,8.741984407,1,,,,
254,152,28.01867002,7.041685203,8.236137538,52.02556025,10.73337816,9.060219069,1,,,,
254,160,27.26624083,6.409965392,7.846540848,52.75679328,7.006610146,7.710037673,1,,,,
254,171,27.20275244,8.398873985,12.6964073,53.07203612,7.449886668,10.09796155,1,,,,
254,210,25.93110245,10.54785986,9.764352002,52.72531584,7.777116163,9.47769003,1,,,,
255,18,26.14923616,7.205105563,8.886367066,50.48384097,7.09939568,9.005455302,1,,,,
255,106,27.59668252,6.637711147,8.732612496,51.82748282,7.261902196,8.164344544,1,,,,
256,96,27.62641164,6.331467617,8.242314557,NaN,NaN,NaN,1,,,,
256,140,26.93303909,5.754889288,10.4635017,55.3191402,8.821405849,12.40657102,2,,,,
256,252,26.71327952,6.970878254,8.222920805,50.45234346,11.01204503,11.12460107,1,,,,
257,181,30.22864272,6.217908746,8.098406003,61.7664267,8.225722779,8.654651807,3,,,,
257,189,24.85574845,11.19907353,11.32436837,52.45045718,8.227876915,8.411147299,1,,,,
257,200,26.50220607,7.335698759,8.040218984,51.16568666,7.302795658,9.184671862,1,,,,
258,31,25.82801901,6.32028403,9.443239283,51.69858,8.856745008,12.35634362,1,,,,
258,52,25.32209469,12.79787918,10.8155774,52.30072587,8.76112607,9.693575592,1,,,,
258,66,26.92918085,8.396485468,8.904782956,52.59393955,5.873158562,9.715159185,1,,,,
260,22,26.56163277,14.27050159,13.47976632,53.03286796,13.37764674,11.03152817,1,,,,
260,43,27.59998534,7.592763,9.565540288,62.55139985,6.312646747,8.354903424,2,,,,
260,74,27.41599988,7.465774299,12.78695538,52.89837483,9.233757305,10.28919677,1,,,,
260,116,28.41569326,7.524202451,10.06334723,53.00697405,5.488722407,7.266129841,1,,,,
260,132,28.2280327,11.59287122,9.191327394,54.16908908,11.93742776,9.624622302,1,,,,
261,163,25.46773191,6.058436157,8.123497701,52.21670791,5.786685826,7.838787326,1,,,,
261,214,26.63408109,7.13546934,7.885815335,52.99870458,8.094934548,7.715278148,1,,,,
262,57,28.07005884,8.047070805,10.01985332,54.1895183,8.354643991,9.271369694,1,,,,
262,104,27.9405524,8.664549532,16.29379082,53.19913321,6.282000645,7.71520153,1,,,,
262,173,26.22436,14.54376277,12.89167483,52.13360874,7.057723112,8.935500359,1,,,,
262,195,26.07532374,6.103707011,8.016700598,53.4934211,11.43128542,8.538086712,1,,,,
263,92,26.98787209,8.458729686,11.79070684,55.41897707,6.361564465,8.287956326,1,,,,
263,184,27.6536461,6.117556999,8.261639003,55.36057204,9.009430113,8.410829563,2,,,,
263,204,26.54110833,5.995215052,10.12088152,51.43236453,6.313543056,8.566030858,1,,,,
264,69,25.90960751,9.845035908,9.259015952,50.7939789,7.116927014,8.29042848,1,,,,
264,222,26.63011608,6.831642666,8.287898679,52.15763234,9.826548433,8.008906918,2,,,,
265,20,27.562265,12.92849151,17.19104509,53.8196476,8.372913731,7.992096062,1,,,,
265,83,27.30062449,14.37091085,12.21174968,52.96447473,7.836965408,10.24767005,1,,,,
265,113,28.47980769,8.471660578,10.93595738,52.28401037,13.14989712,11.77945744,1,,,,
265,124,32.03633894,6.25209587,7.576765322,54.98784021,10.66429604,10.26648611,3,,,,
265,155,26.77056909,6.756060311,9.036547927,52.63631843,7.181938748,8.075877439,1,,,,
265,237,25.94259707,8.451605323,8.490770998,49.78693804,14.43108084,8.337501359,2,,,,
266,258,25.58760284,8.259790797,7.213286389,48.53689798,8.11423598,7.806644635,1,,,,
268,28,24.98142482,8.006801351,8.972851959,53.03827182,6.415013123,7.407357785,1,,,,
268,98,28.88208316,10.72734378,9.623941624,56.55044032,6.599499468,7.927173435,1,,,,
268,166,26.58001086,6.734041668,8.268472941,50.10100911,9.3600864,8.461249276,1,,,,
269,12,28.71989152,8.282609196,9.058838129,55.91578312,7.840597327,9.655120304,1,,,,
269,59,25.36391528,10.75420678,7.433946052,53.59073728,5.885893669,6.924000034,1,,,,
269,79,27.93693388,7.436014571,9.776052187,54.03704415,7.086516591,10.08787104,1,,,,
269,145,25.31706301,8.335716837,10.31468713,50.18596993,9.138846711,8.57161823,1,,,,
269,197,26.16558175,8.098211352,8.482615513,45.97062091,7.112238153,9.400816298,2,,,,
270,37,32.17924755,7.107106485,8.706718002,49.10912557,9.581649688,17.51870374,3,,,,
270,178,26.41934131,11.7064945,12.86000936,53.16248299,7.33277882,7.804766597,1,,,,
270,207,24.86696121,17.16498365,14.46187059,61.13686483,7.840876711,8.869086185,1,,,,
270,216,26.88103716,9.680785687,8.205719803,53.48996395,8.305174042,8.214864349,1,,,,
270,228,27.03460281,7.71184252,9.476784135,54.55428466,8.861087675,8.249668181,1,,,,
270,249,25.14422453,11.08775149,7.912140718,50.66320821,6.470250166,7.159339581,1,,,,
271,89,34.45370909,6.538574575,8.545931188,59.88391108,7.768835737,11.18226367,3,,,,
271,189,27.96578461,8.837408482,10.31340129,52.20847097,8.888800856,9.500832871,1,,,,
272,107,29.73141676,5.383725362,7.870634315,55.26425114,6.543948115,9.152463998,1,,,,
272,157,26.74056171,6.898156032,8.603038229,52.01097768,8.874393439,9.043425944,2,,,,
273,19,28.40921111,7.610888795,7.717756632,50.9429466,7.337704757,8.319665265,1,,,,
274,138,26.70877451,5.806723899,7.306392525,45.55585689,7.335165372,7.138939496,2,,,,
274,238,26.10769885,7.113366721,8.632647531,51.88749245,9.69411644,9.281928251,1,,,,
275,59,27.70758716,6.82098519,8.767507269,51.56502504,10.09380276,10.58127873,2,,,,
275,95,27.65928983,7.311852292,8.453395266,52.52212643,7.296617635,10.03045508,1,,,,
276,166,27.79236485,10.24655556,11.49724925,51.67709321,8.403533942,9.918198061,1,,,,
276,183,25.08068986,5.784718375,7.329932712,50.23785221,7.531235869,7.507741085,2,,,,
276,203,22.99621522,11.69678819,11.96876906,50.15957619,7.28916121,7.943906445,1,,,,
276,220,26.65161175,6.21352026,9.343616533,53.21204574,12.19389247,8.805778642,1,,,,
277,194,30.46683277,8.80346233,10.74689975,57.3901741,12.05486261,14.69653704,3,,,,
278,8,27.2756455,5.742176601,7.747263185,55.42523787,6.698708181,7.15488341,2,,,,
278,19,31.45100739,6.79582868,7.108565884,59.61606139,8.697938534,8.61493984,3,,,,
278,46,26.76733556,10.98945376,17.18793909,52.10644736,11.42250216,12.43912795,1,,,,
278,74,26.80843091,13.15744888,10.12313478,55.29010806,8.607596797,7.883564097,NaN,,,,
278,123,29.0081296,9.828642726,10.09640128,63.91322429,5.839740575,7.20626485,1,,,,
278,230,26.66737664,4.764861792,7.339015119,51.71132052,6.333777546,7.70292509,2,,,,
278,251,26.57369356,6.62492215,8.557457054,48.68532561,7.560509836,8.018288605,1,,,,
279,28,29.92274764,9.626604265,8.450137545,57.28156934,10.38024177,11.24072388,1,,,,
279,91,28.37815142,18.1891035,12.25525247,54.70550956,10.23419871,9.39199085,1,,,,
279,105,27.91255802,15.75689472,17.63646611,54.92407597,19.72883083,10.73840135,1,,,,
279,113,29.5110716,6.748727917,7.252807019,56.07097174,8.786713595,10.73903424,1,,,,
279,155,23.52736807,7.203081623,7.122735304,NaN,NaN,NaN,2,,,,
279,174,26.61879836,6.491979441,7.375056519,51.46633093,7.136824569,7.552939134,1,,,,
280,130,27.50139587,8.033831857,9.464365892,53.83709827,7.027162226,9.765981564,1,,,,
280,212,26.189068,5.728447579,7.403238168,51.91541146,10.19164733,8.73825123,1,,,,
282,65,27.49559915,7.143254289,13.92644099,52.57232888,6.837992099,8.564925473,1,,,,
282,82,29.39877086,7.392736984,7.852234568,64.92194987,8.965290901,10.64550555,1,,,,
283,39,26.96291982,12.02781734,8.719667706,51.49021362,7.912812344,8.821641061,1,,,,
283,163,26.34258881,7.793906906,11.34876775,53.28376003,7.692367115,12.04488443,1,,,,
283,186,24.66158942,10.98915507,10.00186848,49.61044508,13.76382057,9.109793573,NaN,,,,
283,223,25.71919947,14.99834472,15.37611535,49.6872411,9.656495502,8.222992267,1,,,,
284,25,29.84197473,8.207198124,8.814463469,55.75010012,9.523121971,9.459631867,NaN,,,,
285,7,25.77972109,6.914819799,9.127932521,50.89164835,7.618905044,8.700903962,NaN,,,,
285,16,27.79946416,7.540283167,9.141627929,55.34924361,8.42872771,9.434192212,NaN,,,,
285,101,26.54934162,13.49606684,9.229755155,50.97847454,5.777852741,7.023644157,NaN,,,,
285,119,26.9637378,7.676093319,7.642722884,52.97836699,7.739219337,9.257119085,NaN,,,,
285,175,25.73227417,9.472679968,9.854087075,50.37969094,8.713169357,9.531794174,NaN,,,,
285,204,25.78558985,8.272888057,7.702010632,52.00370474,7.151756192,7.822840461,1,,,,
285,233,26.88138827,12.17378364,9.153196733,52.64855107,7.939624838,10.94751794,2,,,,
285,254,26.59135977,9.316521292,8.276173295,49.49623709,9.49243453,8.991990137,NaN,,,,
286,49,27.44790015,8.602571359,8.855376989,56.59741442,10.38166432,11.19730293,1,,,,
286,73,28.76075514,12.3992589,8.497115514,55.3000641,8.561792351,10.72051158,1,,,,
287,59,28.19324159,7.226562735,10.21648145,53.07716508,8.251155603,10.62893013,2,,,,
287,129,28.42370007,9.27027033,9.37922859,53.79763547,6.305893221,7.984310037,1,,,,
287,215,25.29833965,6.246310832,8.945397771,48.27803375,6.701876941,7.579802099,1,,,,
287,245,27.43959401,7.020168335,9.161471377,53.34217999,8.10115971,7.49784015,NaN,,,,
289,82,28.05174148,15.26761366,10.61058957,64.75097622,16.70648576,14.23873576,1,,,,
289,138,27.79643498,7.282371789,9.311326814,54.89056277,7.397223567,9.134725425,2,,,,
289,158,27.49901616,10.13768642,11.21028775,54.67210766,9.85976853,13.95588046,1,,,,
289,193,26.52075879,11.1274461,11.7636664,53.4451418,6.946511066,7.556063826,1,,,,
290,43,27.50813072,5.959523624,8.246428721,50.86086369,14.70397838,13.48928344,NaN,,,,
290,168,31.21107211,10.29266594,14.2899117,61.9358702,10.26148457,12.74062462,NaN,,,,
290,226,25.66067891,7.036112023,7.439751502,49.44084399,8.909110557,10.41772114,1,,,,
291,19,26.77522018,8.054308566,9.604484993,52.99181043,7.387311991,9.195188667,1,,,,
291,98,28.5224235,11.47905638,15.71796246,57.25882121,7.460887987,10.32543491,1,,,,
291,148,26.75602625,10.83062657,10.5822794,50.40770138,9.937280436,17.84420306,2,,,,
292,7,27.51727529,9.555211638,10.34424456,52.33745072,12.76725727,14.17099423,NaN,,,,
292,52,27.04870307,10.42941234,9.402170844,54.52030941,10.81516896,13.36577405,1,,,,
292,119,27.091997,6.649891042,9.194635212,51.31445309,8.035016757,12.71274749,1,,,,
292,207,26.94519695,7.976669079,7.301074129,50.78420467,8.648576096,9.275606043,2,,,,
293,131,28.16272009,7.076972635,8.148117021,53.33405344,14.15515327,12.10470064,1,,,,
293,200,26.58275972,8.420976521,8.929576149,51.94611234,15.15214914,9.035659042,1,,,,
293,249,26.64281416,8.30045843,9.760491019,50.65001613,9.336378221,8.574720009,NaN,,,,
294,89,29.15112431,16.76906757,13.65904818,57.43667405,9.743065019,13.28914556,NaN,,,,
294,141,26.94246922,8.757928541,11.99748424,50.2281411,7.231698546,8.941004214,NaN,,,,
21.06487603,107.5475207,26.25191929,19.15045075,10.29783036,50.95119073,7.234923876,9.175764062,1,,,,
65.84008264,193.6202479,28.24462283,6.764280693,7.808772635,51.41839473,6.093907682,8.159781506,1,,,,
61.49297521,201.6623967,28.3203266,5.467571294,8.617566831,68.10424193,11.72689319,9.042387848,2,,,,
53.0161157,217.7466942,26.05450325,6.752176399,8.753014465,51.11573103,15.61713546,9.238625488,1,,,,
24.10785124,220.3549587,24.41102158,9.966690674,9.111486397,48.86717122,10.62976431,9.165419964,1,,,,
15.84834711,219.9202479,25.30270809,7.475346201,8.484220273,51.1051263,7.16662989,7.814400259,1,,,,
16.28305785,229.918595,27.74824823,5.941098417,7.991124496,50.81396051,5.786065296,6.53033658,2,,,,
22.80371901,232.3095041,25.86809852,8.074702529,10.03003087,50.97695274,10.10731257,8.370502277,1,,,,
30.19380165,238.3954545,26.42138645,9.139091197,9.111675978,48.82809669,7.977920984,8.28128273,1,,,,
30.19380165,246.4376033,26.73797075,9.234613393,9.832236185,52.80433397,7.542083917,8.65096555,1,,,,
68.23099174,248.1764463,30.48205975,6.221556755,8.816891384,53.58849073,7.342082472,7.594722528,3,,,,
73.44752066,205.1400826,NaN,NaN,NaN,NaN,NaN,NaN,2,,,,
35.84504132,38.21115702,27.83769449,8.822994783,10.56055778,53.12974543,6.23572788,8.158881195,1,,,,
58.45,14.51942149,27.7027804,7.120826472,8.997616835,48.30280566,6.975333294,10.00708124,2,,,,
70.62190083,24.08305785,26.08230845,6.62700685,7.365718338,NaN,NaN,NaN,2,,,,
74.31694215,31.25578512,26.85269346,10.71358424,11.30487304,53.02048771,7.121930501,8.470843647,1,,,,
80.83760331,30.16900826,26.35247641,10.08873193,8.633381826,51.4224625,6.818781116,8.134152221,1,,,,
65.62272727,90.15909091,26.53429625,6.882564962,8.0004675,52.38131573,8.179725601,9.255499173,1,,,,
55.18966942,141.0202479,25.79780257,6.642953065,8.840493978,51.61322713,7.064926833,7.982872097,1,,,,
50.19049587,133.4128099,25.54163367,7.465093059,10.25994643,48.92443688,7.90720263,8.484962162,1,,,,
59.31942149,152.9747934,25.7756455,9.372054478,9.242451603,64.99600583,10.46364103,10.39413807,1,,,,
67.57892562,155.8004132,26.03746855,8.049971507,8.29160356,52.07881841,6.022959473,7.469562718,1,,,,
72.79545455,165.3640496,27.02485014,8.662250299,8.961101495,51.71307799,9.295157608,9.343332524,2,,,,
59.75413223,224.05,26.55581295,5.481569944,6.859519837,NaN,NaN,NaN,1,,,,
38.67066116,251.8714876,25.74408521,13.64048151,11.18583878,51.00791363,9.228362108,10.14996159,1,,,,
84.31528926,256.0012397,NaN,NaN,NaN,NaN,NaN,NaN,2,,,,
110.8326446,244.481405,26.62970218,5.845867909,6.840333686,53.20829077,6.403268733,6.964780591,1,,,,
120.8309917,224.9194215,28.16089007,5.678624055,6.68773887,53.49810444,7.052602838,7.808361843,2,,,,
108.2243802,209.9219008,25.85879482,10.68296482,11.05704971,51.73782269,6.961212625,13.54959068,1,,,,
105.8334711,198.8367769,26.20250537,6.05882862,9.482269331,51.7340767,8.599167026,12.10040378,1,,,,
96.05247934,165.7987603,28.13534029,7.618252928,7.331926299,53.00390478,6.544669115,8.697615592,1,,,,
111.05,97.76652893,27.10475461,5.830261185,9.359213702,NaN,NaN,NaN,1,,,,
106.0508264,106.4607438,28.07713281,6.306855385,7.392395424,55.17078773,7.655919652,6.817018236,1,,,,
91.7053719,110.5904959,27.40978812,10.47446173,8.41444851,53.13240787,7.364798993,7.994288823,1,,,,
110.6152893,51.68719008,26.82795335,8.555331913,10.50847439,63.49420152,16.85229639,13.47658917,1,,,,
113.0061983,59.51198347,27.19617989,12.75888039,9.610932858,52.17732089,8.409127562,14.27207043,1,,,,
110.3979339,88.20289256,27.76274231,10.87907996,10.68026565,NaN,NaN,NaN,1,,,,
115.8318182,118.6326446,29.20733011,8.325521352,11.22731181,50.46914845,9.379621857,16.57266152,3,,,,
134.7417355,130.1524793,24.34906241,9.061872254,8.769932931,55.7789911,16.22587929,7.720711074,1,,,,
131.0466942,139.7161157,28.1474999,9.096627945,8.650895184,53.49321718,5.912654613,7.208818679,1,,,,
135.3938017,189.4904959,26.31145656,7.679244759,9.382178853,50.163261,6.945896549,7.848909567,1,,,,
136.0458678,198.4020661,26.26624066,10.04529205,12.02000971,NaN,NaN,NaN,NaN,,,,
140.1756198,225.1367769,26.03201792,7.623256618,7.281914794,49.29394125,8.533133872,8.950194428,1,,,,
137.5673554,252.7409091,26.55504673,8.511090761,11.04754275,49.48095124,7.401998031,8.015042001,1,,,,
163.4326446,243.1772727,27.36372838,7.422321462,7.075936937,52.97243289,9.953919047,7.584605611,1,,,,
148.2177686,150.8012397,26.58628653,5.853520868,7.622103751,52.01314663,5.636926092,9.353754238,1,,,,
154.7384298,145.15,26.32205026,7.433969182,8.08418217,50.75192798,6.632685938,7.939044759,2,,,,
156.9119835,123.6318182,26.70250849,6.460528063,8.544464204,54.24286782,5.793231569,7.500882929,1,,,,
149.7392562,59.72933884,30.04754869,5.320544783,9.80212584,62.05374136,9.512391171,15.90563883,3,,,,
140.827686,34.5161157,31.44780365,8.374466965,9.487755951,59.27119226,8.817239129,8.759152243,3,,,,
128.003719,24.73512397,27.82428292,10.95557638,10.19795414,53.16355173,5.638540311,7.726035785,1,,,,
134.7417355,19.95330579,27.79460202,8.485848428,9.421448717,55.4917136,13.02648883,10.25128852,1,,,,
133.2202479,10.17231405,27.58093114,7.782473848,9.03187492,52.85963697,8.660422647,9.533894426,1,,,,
127.7863636,14.73677686,28.56259108,13.89555469,10.12775037,53.22206442,9.537164135,10.06923638,1,,,,
153.4342975,10.38966942,27.04786483,5.555113928,7.713527896,50.14432346,7.262738938,9.439612961,1,,,,
159.7376033,10.17231405,27.75883796,10.65678785,7.936776882,53.60843555,9.142104713,12.70070589,1,,,,
152.3475207,22.1268595,30.4309971,6.251263847,9.184408875,54.09089262,5.996051358,9.234002673,3,,,,
156.2599174,28.21280992,28.26704717,7.014280074,8.440630389,54.12474183,9.084184588,10.71174288,1,,,,
176.9086777,42.77561983,26.90728999,13.45516514,12.10777856,54.49245537,15.45049259,9.109326948,1,,,,
171.4747934,80.81280992,28.82890386,6.011562784,7.840147832,61.08559464,8.935784154,10.83306578,2,,,,
171.6921488,90.15909091,26.6256463,7.92188683,8.330895406,52.83283409,8.591579069,9.056619445,1,,,,
186.2549587,119.7194215,27.52257293,10.46180313,8.997790618,53.66947736,9.458732855,10.51055607,2,,,,
182.342562,128.8483471,27.25879311,5.86786035,7.943603304,55.13658089,8.889104379,13.88209499,2,,,,
191.4714876,172.7541322,29.87163723,7.168847251,9.167964342,53.12642546,9.316942882,8.237539337,3,,,,
203.8607438,180.5789256,27.85597318,6.778229512,8.330972882,52.6747795,5.818853955,8.167604689,1,,,,
191.0367769,208.835124,26.2718402,7.165424073,8.035391536,52.18070854,7.542515439,8.051507235,1,,,,
180.603719,220.1376033,27.46104888,8.01793943,10.55763696,52.50219512,7.237233359,8.374500325,1,,,,
183.2119835,212.3128099,28.52132905,9.104086002,7.393660706,53.6846623,9.37302778,9.440532835,1,,,,
173.8657025,213.3995868,26.37374323,6.041461219,7.541131647,51.37900826,6.810993878,7.295675506,1,,,,
172.7789256,204.9227273,26.25339468,5.149616405,7.917125131,50.80592042,7.037657914,7.361815779,1,,,,
192.7756198,246.6549587,26.16846984,9.190979614,10.68976177,51.24461102,8.302657343,9.189953642,1,,,,
186.6896694,256.218595,26.2281285,7.531873435,8.509054485,48.37087513,6.098807728,6.492403312,2,,,,
168.4318182,252.088843,25.86497966,8.00137287,7.776570359,48.42527753,7.422562591,9.161199254,1,,,,
224.7268595,187.0995868,26.65977319,8.559075693,11.50136267,53.0412326,7.349116155,8.991993898,1,,,,
232.3342975,180.796281,27.28811541,8.397699098,7.936961258,54.37201215,6.887522079,9.00958492,1,,,,
218.2061983,177.9706612,27.53121157,7.601838469,7.682906689,61.87302384,16.70814696,15.5439348,1,,,,
213.8590909,106.4607438,26.10251766,9.479298461,9.711680977,47.02026391,7.693108704,7.960685917,2,,,,
236.2466942,110.1557851,28.02320494,8.165132205,9.290559723,56.24791819,9.485106317,8.780816783,1,,,,
225.3789256,39.73264463,25.48050506,6.858943099,7.895428306,51.60337315,6.723951256,8.142861679,1,,,,
225.3789256,16.69297521,28.96940645,5.679385406,13.02687067,54.36744637,8.538623417,10.04128129,3,,,,
246.2450413,4.738429752,24.71052288,8.011966631,9.089762015,50.1832428,7.559310731,12.37882027,1,,,,
252.7657025,10.17231405,26.6442715,5.969042518,8.364305741,52.74732197,9.298434961,12.99400215,2,,,,
240.811157,47.77479339,28.41114605,11.05996465,11.06023579,52.60352432,7.398819291,8.586599238,1,,,,
248.2012397,91.0285124,29.59136884,6.237891999,8.42712563,56.71113634,7.738855462,8.041206995,1,,,,
272.7623967,126.8921488,28.84548888,6.712619918,6.737551655,52.21282321,6.056388085,7.377390975,2,,,,
281.2392562,139.0640496,27.60674706,9.606461396,8.494458876,52.8006397,5.875241605,7.532062812,1,,,,
260.5904959,145.5847107,25.5881272,6.417100232,7.987951082,54.68461551,5.217035251,7.131205257,1,,,,
244.5061983,190.3599174,27.96901422,8.841541161,8.166555628,56.53586353,6.549584106,7.371869012,1,,,,
244.288843,182.3177686,29.53439132,8.521246024,13.13052855,55.42790028,7.275231882,8.455046675,3,,,,
256.4607438,222.9632231,26.8985277,12.61837789,9.679994764,52.11930191,8.413289713,9.113348509,1,,,,
257.1128099,240.7863636,29.06288903,10.95943718,9.825456386,51.61461604,6.625406993,9.034843937,3,,,,
261.8946281,247.9590909,26.2052199,9.173009481,8.423590859,50.89207986,6.334794466,8.09238279,1,,,,
280.8045455,242.3078512,26.14649414,6.628861955,7.177026922,52.97499105,5.53255791,6.731766283,1,,,,
294.9326446,218.3987603,28.07894774,7.632651691,8.162611346,53.48193697,6.943414797,8.036256567,NaN,,,,
292.3243802,183.6219008,26.23946712,14.37850968,18.78307841,64.49278371,9.954110087,12.2738312,1,,,,
197.3400826,87.98553719,28.51872916,5.4612173,7.386018782,53.97527292,5.474527246,7.46950754,1,,,,
204.9475207,51.25247934,27.86395953,8.037847267,9.678794582,51.59635781,6.469607276,8.169409831,1,,,,
197.3400826,66.68471074,25.337868,12.73415906,10.86860222,47.81144136,8.803450805,9.166789485,2,,,,
186.6896694,39.08057851,28.0781892,9.927392219,10.58084263,55.37587912,8.709694904,8.688996145,1,,,,
271.8929752,50.60041322,28.97904163,10.78925069,8.242620288,60.59861708,9.904446965,10.90399167,1,,,,
294.7152893,26.90867769,30.39935279,8.886090149,13.57222041,55.60653473,14.2211414,14.09997561,NaN,,,,
288.8466942,32.34256198,27.79685068,6.981810263,10.09713403,47.16431174,8.568008972,10.51796456,1,,,,
294.7152893,37.12438017,27.07371073,12.15005032,11.08266094,54.39073246,9.509786256,9.706902478,NaN,,,,
75.40371901,85.15991736,27.64478517,14.43349689,12.75548361,NaN,NaN,NaN,1,,,,
37.5838843,121.0235537,32.26116798,5.576883911,7.294592273,52.83621218,6.249207223,8.387153727,3,,,,
46.49545455,215.7904959,27.2885716,16.99701306,8.032968495,NaN,NaN,NaN,1,,,,
98.44338843,36.25495868,25.52190788,7.546135341,9.602002134,49.97924494,6.868857419,8.573240993,1,,,,
169.0838843,56.25165289,27.7808052,7.663409276,10.27589237,52.35958545,8.014479875,10.18055489,1,,,,
19.97809917,139.281405,30.07382659,5.64396257,7.86673933,52.82139374,8.228157128,14.13898343,3,,,,
17.80454545,129.5004132,25.22061948,7.014249458,7.449353873,50.73272388,6.821250182,9.019486849,1,,,,
29.32438017,212.7475207,25.29183983,8.078353821,10.10167091,48.86619914,11.37639778,8.479806194,1,,,,
247.1144628,155.3657025,27.15956509,6.846208,7.651938042,64.40961126,8.77622003,11.5412119,2,,,,
226.6830579,246.6549587,26.00085261,9.959862583,9.220669102,51.95249403,9.962220161,10.86547598,1,,,,
